num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete
1,Internet,RoundTrip,1,17,23,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,2,77,7,2,CMBMEL,Australia,1,1,1,8.83,0
2,Mobile,RoundTrip,151,28,23,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,134,24,4,7,CMBMEL,Australia,1,0,1,8.83,0
3,Internet,RoundTrip,114,22,3,2,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,247,33,12,5,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,42,22,11,5,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,221,32,8,4,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,39,32,12,3,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,80,25,2,7,CMBMEL,Indonesia,1,0,1,8.83,0
1,Internet,RoundTrip,11,86,2,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,49,20,3,5,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,104,34,3,7,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,160,17,9,3,CMBMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,85,38,9,1,CMBMEL,Sri Lanka,1,1,1,8.83,0
1,Internet,RoundTrip,23,18,8,7,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,124,30,14,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,14,37,13,1,CMBMEL,Australia,1,0,0,8.83,0
2,Mobile,RoundTrip,151,28,23,7,CMBMEL,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,6,22,8,3,CMBMEL,Australia,0,1,1,8.83,0
2,Internet,RoundTrip,99,21,6,3,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,52,24,11,6,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,47,59,13,6,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,93,22,9,3,CMBMEL,Australia,0,0,0,8.83,0
6,Internet,RoundTrip,353,22,19,6,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,219,17,0,6,CMBMEL,Australia,0,1,1,8.83,0
4,Internet,RoundTrip,9,35,1,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,9,22,13,4,CMBMEL,Australia,1,1,1,8.83,0
1,Mobile,RoundTrip,42,34,6,2,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,1,22,10,4,CMBMEL,Sri Lanka,0,0,1,8.83,0
1,Internet,RoundTrip,124,29,6,4,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,126,18,9,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,35,28,8,1,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,23,83,5,5,CMBMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,168,20,16,6,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,29,21,8,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,131,22,3,1,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,18,21,10,4,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,17,18,10,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,73,53,11,3,CMBMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,14,56,0,6,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,21,21,7,7,CMBMEL,United Kingdom,1,1,1,8.83,0
1,Internet,RoundTrip,17,18,20,4,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,58,37,0,2,CMBMEL,Australia,1,0,1,8.83,0
2,Mobile,RoundTrip,74,18,5,6,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,52,22,9,1,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,43,23,6,4,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,5,20,8,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,129,31,12,6,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,8,31,6,6,CMBMEL,Sri Lanka,1,0,1,8.83,0
1,Internet,RoundTrip,80,24,13,3,CMBMEL,Australia,1,0,0,8.83,1
1,Internet,RoundTrip,5,31,9,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,60,23,22,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,5,29,9,3,CMBMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,6,30,5,3,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,14,25,1,4,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,24,25,10,1,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,135,17,5,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,9,31,8,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,73,35,5,1,CMBMEL,Australia,1,0,0,8.83,1
1,Internet,RoundTrip,97,17,10,4,CMBMEL,Australia,0,1,0,8.83,0
1,Mobile,RoundTrip,16,81,12,4,CMBMEL,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,77,17,5,4,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,19,18,9,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,45,37,11,5,CMBMEL,Australia,0,0,0,8.83,0
3,Internet,RoundTrip,65,20,7,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,211,23,21,7,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,14,88,12,3,CMBMEL,Sri Lanka,1,1,1,8.83,0
1,Internet,RoundTrip,30,21,10,1,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,102,36,11,3,CMBMEL,Australia,0,0,0,8.83,0
2,Mobile,RoundTrip,151,28,23,7,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,185,28,0,7,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,135,17,5,4,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,40,17,12,3,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,214,56,8,1,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,227,24,9,4,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,17,20,7,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,8,30,5,6,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,168,48,23,4,CMBMEL,Australia,0,0,1,8.83,1
1,Internet,RoundTrip,9,39,10,2,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,275,18,1,6,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,43,22,7,4,CMBMEL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,107,30,10,4,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,5,41,3,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,5,36,10,5,CMBMEL,Sri Lanka,1,1,0,8.83,0
3,Internet,RoundTrip,8,49,2,2,CMBMEL,Sri Lanka,1,1,1,8.83,0
1,Internet,RoundTrip,0,22,7,5,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,147,19,7,2,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,221,22,7,3,CMBMEL,Australia,0,0,0,8.83,0
2,Mobile,RoundTrip,72,22,6,6,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,200,17,1,1,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,80,19,9,6,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,77,17,0,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,CircleTrip,48,18,9,7,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,352,23,11,1,CMBMEL,Australia,0,1,0,8.83,0
2,Internet,RoundTrip,150,22,12,2,CMBMEL,Australia,1,1,1,8.83,0
4,Internet,RoundTrip,299,32,10,4,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,149,22,10,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,141,19,0,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,129,21,11,3,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,21,30,9,2,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,70,21,14,4,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,34,18,23,3,CMBMEL,Australia,1,0,1,8.83,0
2,Mobile,RoundTrip,46,18,8,6,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,34,19,11,7,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,18,24,12,7,CMBMEL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,40,31,8,2,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,28,19,4,2,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,67,17,9,1,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,OneWay,57,27,9,5,CMBMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,35,22,9,1,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,48,20,8,7,CMBMEL,New Zealand,1,0,0,8.83,0
1,Internet,RoundTrip,130,24,0,2,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,125,19,9,3,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,23,90,7,5,CMBMEL,Sri Lanka,1,1,1,8.83,0
1,Internet,RoundTrip,49,18,6,4,CMBMEL,Australia,0,1,0,8.83,0
1,Internet,RoundTrip,10,31,13,7,CMBMEL,Sri Lanka,0,0,0,8.83,0
1,Internet,RoundTrip,22,23,8,6,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,27,23,8,1,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,53,22,6,7,CMBMEL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,83,22,8,5,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,185,28,0,6,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,6,63,8,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,8,20,11,2,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,43,56,12,6,CMBMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,7,62,0,1,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,62,21,22,3,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,214,19,11,1,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,82,22,9,3,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,70,22,2,5,CMBMEL,Australia,1,1,1,8.83,0
2,Mobile,RoundTrip,151,28,23,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,115,31,0,6,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,164,90,10,1,CMBMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,45,28,23,7,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,10,38,14,1,CMBMEL,Sri Lanka,1,1,1,8.83,0
3,Internet,RoundTrip,71,17,11,3,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,140,47,1,3,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,22,25,10,6,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,28,17,1,1,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,66,24,5,1,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,180,30,10,5,CMBMEL,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,134,31,4,6,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,45,21,10,1,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,57,30,2,7,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,105,17,10,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,65,24,5,7,CMBMEL,New Zealand,0,0,1,8.83,0
2,Internet,RoundTrip,169,22,6,6,CMBMEL,Sri Lanka,1,1,1,8.83,0
1,Internet,RoundTrip,62,19,9,3,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,61,21,3,5,CMBMEL,Sri Lanka,1,1,1,8.83,0
2,Internet,RoundTrip,94,23,3,5,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,276,23,6,2,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,27,17,3,5,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,160,30,5,6,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,57,17,7,3,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,205,79,9,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,96,29,4,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,170,19,1,1,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,207,38,1,6,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,73,43,7,5,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,57,17,3,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,61,22,11,7,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,208,22,10,5,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,8,22,10,6,CMBMEL,Australia,1,0,1,8.83,0
3,Internet,RoundTrip,133,23,3,2,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,63,17,12,5,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,64,17,9,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,37,23,4,4,CMBMEL,Australia,1,0,0,8.83,0
7,Internet,RoundTrip,355,19,16,7,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,92,21,12,4,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,91,23,3,6,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,147,20,4,6,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,70,18,11,1,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,150,46,12,4,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,44,31,4,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,41,27,12,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,120,23,2,4,CMBMEL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,22,31,9,3,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,316,20,11,7,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,184,19,3,6,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,249,43,0,2,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,7,57,5,5,CMBMEL,Sri Lanka,1,1,1,8.83,0
2,Internet,RoundTrip,13,19,0,7,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,82,22,0,5,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,71,17,6,3,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,182,19,2,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,222,20,9,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,91,17,2,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,27,17,1,5,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,61,23,0,2,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,85,36,4,2,CMBMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,81,28,11,2,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,135,21,7,5,CMBMEL,Australia,1,0,1,8.83,0
2,Mobile,RoundTrip,180,18,1,1,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,137,29,10,2,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,126,17,11,4,CMBMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,26,24,5,7,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,113,32,23,3,CMBMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,53,23,7,7,CMBMEL,Australia,0,1,1,8.83,0
2,Internet,RoundTrip,99,22,2,3,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,54,20,2,4,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,176,17,9,7,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,143,24,11,1,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,51,22,9,5,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,52,18,11,4,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,CircleTrip,58,33,10,2,CMBMEL,Australia,1,0,0,8.83,0
1,Mobile,RoundTrip,0,89,2,5,CMBMEL,Australia,0,0,0,8.83,0
5,Internet,RoundTrip,219,17,10,5,CMBMEL,Australia,0,1,1,8.83,0
1,Internet,RoundTrip,24,29,16,6,CMBMEL,Sri Lanka,0,0,0,8.83,0
1,Internet,RoundTrip,238,20,13,6,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,20,29,11,1,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,OneWay,137,35,23,6,CMBMEL,Australia,0,1,1,8.83,0
1,Mobile,RoundTrip,35,17,17,5,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,35,17,17,5,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,86,20,22,7,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,82,28,6,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,128,17,4,5,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,16,17,23,7,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,8,38,8,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,38,17,1,5,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,43,34,10,4,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,0,31,13,6,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,271,22,4,6,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,28,18,9,4,CMBMEL,Australia,0,0,1,8.83,0
1,Mobile,RoundTrip,113,17,10,1,CMBMEL,Australia,1,1,0,8.83,0
4,Internet,RoundTrip,0,30,5,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,38,25,22,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,129,23,6,1,CMBMEL,Australia,0,0,1,8.83,0
2,Internet,RoundTrip,19,28,2,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,68,23,10,4,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,88,21,11,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,54,50,5,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,67,23,2,5,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,44,20,10,2,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,32,19,22,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,72,25,11,7,CMBMEL,Australia,0,1,1,8.83,0
2,Internet,RoundTrip,46,20,10,7,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,136,20,5,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,95,28,10,6,CMBMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,87,17,11,1,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,122,22,22,1,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,38,28,3,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,19,34,5,1,CMBMEL,Australia,1,1,1,8.83,0
4,Internet,RoundTrip,122,35,7,1,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,112,19,12,2,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,227,20,10,3,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,28,22,4,3,CMBMEL,Australia,0,0,1,8.83,0
1,Internet,RoundTrip,41,31,11,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,82,23,12,5,CMBMEL,Australia,1,1,1,8.83,0
3,Internet,RoundTrip,306,27,0,1,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,29,20,10,2,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,67,38,10,2,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,59,32,7,6,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,201,30,10,3,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,97,22,7,5,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,36,37,7,1,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,5,85,2,2,CMBMEL,Australia,1,1,1,8.83,0
6,Internet,RoundTrip,247,18,10,7,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,30,24,3,4,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,62,34,4,6,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,80,31,8,6,CMBMEL,Australia,1,0,1,8.83,0
3,Mobile,RoundTrip,178,33,12,7,CMBMEL,Australia,1,1,1,8.83,0
2,Mobile,RoundTrip,151,28,23,7,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,125,17,4,5,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,88,23,5,5,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,85,21,8,3,CMBMEL,Australia,1,1,0,8.83,0
2,Internet,RoundTrip,127,19,22,2,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,89,26,1,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,113,17,10,1,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,24,33,10,1,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,186,20,12,1,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,207,19,12,5,CMBMEL,Australia,1,0,1,8.83,0
4,Internet,RoundTrip,31,40,12,1,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,36,28,10,4,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,36,18,11,3,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,59,19,6,7,CMBMEL,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,114,21,8,4,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,44,72,4,5,CMBMEL,Australia,1,0,0,8.83,0
4,Internet,RoundTrip,291,19,23,7,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,65,80,13,7,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,CircleTrip,162,33,10,4,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,7,25,8,1,CMBMEL,Australia,1,0,1,8.83,0
1,Mobile,RoundTrip,70,30,0,5,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,116,21,12,4,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,50,30,6,6,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,30,38,2,2,CMBMEL,United States,1,0,1,8.83,0
1,Internet,RoundTrip,41,21,21,1,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,170,36,9,2,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,265,25,7,2,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,48,20,5,6,CMBMEL,Australia,1,0,1,8.83,0
2,Mobile,RoundTrip,84,21,8,2,CMBMEL,Australia,1,0,0,8.83,0
1,Internet,RoundTrip,38,29,7,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,15,17,13,2,CMBMEL,Sri Lanka,1,0,0,8.83,0
2,Internet,RoundTrip,113,22,9,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,8,27,11,5,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,97,17,7,3,CMBMEL,Australia,0,0,0,8.83,0
5,Internet,CircleTrip,57,21,1,1,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,62,21,4,2,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,32,22,12,4,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,CircleTrip,83,21,2,7,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,34,31,6,5,CMBMEL,Australia,1,1,1,8.83,0
2,Internet,RoundTrip,246,28,6,1,CMBMEL,Australia,1,1,0,8.83,0
1,Internet,RoundTrip,48,17,2,5,CMBMEL,Australia,1,0,0,8.83,0
5,Internet,RoundTrip,328,29,21,5,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,29,21,5,4,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,46,18,3,5,CMBMEL,Australia,0,0,0,8.83,0
2,Internet,RoundTrip,141,23,1,3,CMBMEL,Australia,1,0,1,8.83,0
1,Internet,RoundTrip,27,17,3,5,CMBMEL,Australia,1,0,0,8.83,0
2,Internet,RoundTrip,66,18,5,7,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,154,19,11,7,CMBMEL,Australia,1,0,1,8.83,0
2,Internet,RoundTrip,21,21,10,7,CMBMEL,Australia,0,0,0,8.83,0
1,Internet,RoundTrip,23,18,11,1,CMBMEL,Australia,1,1,1,8.83,1
1,Internet,RoundTrip,62,20,8,1,CMBMEL,New Zealand,0,0,1,8.83,0
1,Internet,RoundTrip,215,20,3,4,CMBMEL,Australia,1,1,1,8.83,0
1,Internet,RoundTrip,5,90,10,5,CMBMEL,Australia,1,0,1,8.83,0
